"Step","young-flower-175 - returns/max","young-flower-175 - returns/max__MIN","young-flower-175 - returns/max__MAX","young-flower-175 - returns/mean","young-flower-175 - returns/mean__MIN","young-flower-175 - returns/mean__MAX","young-flower-175 - returns/min","young-flower-175 - returns/min__MIN","young-flower-175 - returns/min__MAX","young-flower-175 - returns/std","young-flower-175 - returns/std__MIN","young-flower-175 - returns/std__MAX"
"6190","2.3196732997894287","2.3196732997894287","2.3196732997894287","0.6421568989753723","0.6421568989753723","0.6421568989753723","0.03555774688720703","0.03555774688720703","0.03555774688720703","0.4985780119895935","0.4985780119895935","0.4985780119895935"
"6191","","","","0.8495694994926453","0.8495694994926453","0.8495694994926453","","","","0.5892273783683777","0.5892273783683777","0.5892273783683777"
"6192","","","","0.8495694994926453","0.8495694994926453","0.8495694994926453","-0.013807952404022217","-0.013807952404022217","-0.013807952404022217","0.5892273783683777","0.5892273783683777","0.5892273783683777"
"6193","","","","0.8495694994926453","0.8495694994926453","0.8495694994926453","","","","0.5892273783683777","0.5892273783683777","0.5892273783683777"
"6194","2.363713502883911","2.363713502883911","2.363713502883911","","","","-0.013807952404022217","-0.013807952404022217","-0.013807952404022217","0.5892273783683777","0.5892273783683777","0.5892273783683777"
"6195","2.363713502883911","2.363713502883911","2.363713502883911","0.8495694994926453","0.8495694994926453","0.8495694994926453","-0.013807952404022217","-0.013807952404022217","-0.013807952404022217","","",""
"6196","2.2233524322509766","2.2233524322509766","2.2233524322509766","","","","0.0033445358276367188","0.0033445358276367188","0.0033445358276367188","0.511590301990509","0.511590301990509","0.511590301990509"
"6197","2.2233524322509766","2.2233524322509766","2.2233524322509766","0.7742864489555359","0.7742864489555359","0.7742864489555359","0.0033445358276367188","0.0033445358276367188","0.0033445358276367188","","",""
"6198","2.2233524322509766","2.2233524322509766","2.2233524322509766","0.7742864489555359","0.7742864489555359","0.7742864489555359","0.0033445358276367188","0.0033445358276367188","0.0033445358276367188","0.511590301990509","0.511590301990509","0.511590301990509"
"6199","2.2233524322509766","2.2233524322509766","2.2233524322509766","0.7742864489555359","0.7742864489555359","0.7742864489555359","0.0033445358276367188","0.0033445358276367188","0.0033445358276367188","0.511590301990509","0.511590301990509","0.511590301990509"
"6200","2.2233524322509766","2.2233524322509766","2.2233524322509766","0.7742864489555359","0.7742864489555359","0.7742864489555359","0.0033445358276367188","0.0033445358276367188","0.0033445358276367188","0.511590301990509","0.511590301990509","0.511590301990509"
"6201","1.579434871673584","1.579434871673584","1.579434871673584","0.719990611076355","0.719990611076355","0.719990611076355","0.012524396181106567","0.012524396181106567","0.012524396181106567","0.4468191862106323","0.4468191862106323","0.4468191862106323"
"6202","1.579434871673584","1.579434871673584","1.579434871673584","0.719990611076355","0.719990611076355","0.719990611076355","0.012524396181106567","0.012524396181106567","0.012524396181106567","0.4468191862106323","0.4468191862106323","0.4468191862106323"
"6203","1.579434871673584","1.579434871673584","1.579434871673584","0.719990611076355","0.719990611076355","0.719990611076355","0.012524396181106567","0.012524396181106567","0.012524396181106567","0.4468191862106323","0.4468191862106323","0.4468191862106323"
"6204","1.579434871673584","1.579434871673584","1.579434871673584","0.719990611076355","0.719990611076355","0.719990611076355","0.012524396181106567","0.012524396181106567","0.012524396181106567","0.4468191862106323","0.4468191862106323","0.4468191862106323"
"6205","1.579434871673584","1.579434871673584","1.579434871673584","0.719990611076355","0.719990611076355","0.719990611076355","","","","0.4468191862106323","0.4468191862106323","0.4468191862106323"
"6206","2.2585463523864746","2.2585463523864746","2.2585463523864746","0.771401047706604","0.771401047706604","0.771401047706604","","","","0.4115043580532074","0.4115043580532074","0.4115043580532074"
"6207","2.2585463523864746","2.2585463523864746","2.2585463523864746","","","","0.0030502378940582275","0.0030502378940582275","0.0030502378940582275","0.4115043580532074","0.4115043580532074","0.4115043580532074"
"6208","2.2585463523864746","2.2585463523864746","2.2585463523864746","0.771401047706604","0.771401047706604","0.771401047706604","0.0030502378940582275","0.0030502378940582275","0.0030502378940582275","0.4115043580532074","0.4115043580532074","0.4115043580532074"
"6209","2.2585463523864746","2.2585463523864746","2.2585463523864746","0.771401047706604","0.771401047706604","0.771401047706604","","","","","",""
"6210","2.2585463523864746","2.2585463523864746","2.2585463523864746","0.771401047706604","0.771401047706604","0.771401047706604","","","","0.4115043580532074","0.4115043580532074","0.4115043580532074"
"6211","","","","1.1041849851608276","1.1041849851608276","1.1041849851608276","-0.04638981819152832","-0.04638981819152832","-0.04638981819152832","0.5296145677566528","0.5296145677566528","0.5296145677566528"
"6212","2.3118834495544434","2.3118834495544434","2.3118834495544434","1.1041849851608276","1.1041849851608276","1.1041849851608276","","","","0.5296145677566528","0.5296145677566528","0.5296145677566528"
"6213","","","","1.1041849851608276","1.1041849851608276","1.1041849851608276","-0.04638981819152832","-0.04638981819152832","-0.04638981819152832","","",""
"6214","","","","1.1041849851608276","1.1041849851608276","1.1041849851608276","-0.04638981819152832","-0.04638981819152832","-0.04638981819152832","0.5296145677566528","0.5296145677566528","0.5296145677566528"
"6215","2.3118834495544434","2.3118834495544434","2.3118834495544434","1.1041849851608276","1.1041849851608276","1.1041849851608276","-0.04638981819152832","-0.04638981819152832","-0.04638981819152832","0.5296145677566528","0.5296145677566528","0.5296145677566528"
"6216","","","","","","","-0.01095890998840332","-0.01095890998840332","-0.01095890998840332","0.582609236240387","0.582609236240387","0.582609236240387"
"6217","","","","","","","-0.01095890998840332","-0.01095890998840332","-0.01095890998840332","0.582609236240387","0.582609236240387","0.582609236240387"
"6218","2.506136655807495","2.506136655807495","2.506136655807495","1.1818180084228516","1.1818180084228516","1.1818180084228516","-0.01095890998840332","-0.01095890998840332","-0.01095890998840332","0.582609236240387","0.582609236240387","0.582609236240387"
"6219","","","","1.1818180084228516","1.1818180084228516","1.1818180084228516","-0.01095890998840332","-0.01095890998840332","-0.01095890998840332","0.582609236240387","0.582609236240387","0.582609236240387"
"6220","2.506136655807495","2.506136655807495","2.506136655807495","","","","-0.01095890998840332","-0.01095890998840332","-0.01095890998840332","0.582609236240387","0.582609236240387","0.582609236240387"
"6221","1.1234753131866455","1.1234753131866455","1.1234753131866455","0.5943543314933777","0.5943543314933777","0.5943543314933777","-0.05134439468383789","-0.05134439468383789","-0.05134439468383789","0.23777469992637634","0.23777469992637634","0.23777469992637634"
"6222","1.1234753131866455","1.1234753131866455","1.1234753131866455","0.5943543314933777","0.5943543314933777","0.5943543314933777","","","","0.23777469992637634","0.23777469992637634","0.23777469992637634"
"6223","1.1234753131866455","1.1234753131866455","1.1234753131866455","0.5943543314933777","0.5943543314933777","0.5943543314933777","-0.05134439468383789","-0.05134439468383789","-0.05134439468383789","0.23777469992637634","0.23777469992637634","0.23777469992637634"
"6224","","","","0.5943543314933777","0.5943543314933777","0.5943543314933777","-0.05134439468383789","-0.05134439468383789","-0.05134439468383789","0.23777469992637634","0.23777469992637634","0.23777469992637634"
"6225","1.1234753131866455","1.1234753131866455","1.1234753131866455","0.5943543314933777","0.5943543314933777","0.5943543314933777","-0.05134439468383789","-0.05134439468383789","-0.05134439468383789","","",""
"6226","2.4467875957489014","2.4467875957489014","2.4467875957489014","0.9040232300758362","0.9040232300758362","0.9040232300758362","-0.0062493979930877686","-0.0062493979930877686","-0.0062493979930877686","0.44443824887275696","0.44443824887275696","0.44443824887275696"
"6227","","","","0.9040232300758362","0.9040232300758362","0.9040232300758362","-0.0062493979930877686","-0.0062493979930877686","-0.0062493979930877686","0.44443824887275696","0.44443824887275696","0.44443824887275696"
"6228","2.4467875957489014","2.4467875957489014","2.4467875957489014","0.9040232300758362","0.9040232300758362","0.9040232300758362","-0.0062493979930877686","-0.0062493979930877686","-0.0062493979930877686","0.44443824887275696","0.44443824887275696","0.44443824887275696"
"6229","2.4467875957489014","2.4467875957489014","2.4467875957489014","0.9040232300758362","0.9040232300758362","0.9040232300758362","-0.0062493979930877686","-0.0062493979930877686","-0.0062493979930877686","0.44443824887275696","0.44443824887275696","0.44443824887275696"
"6230","","","","0.9040232300758362","0.9040232300758362","0.9040232300758362","-0.0062493979930877686","-0.0062493979930877686","-0.0062493979930877686","0.44443824887275696","0.44443824887275696","0.44443824887275696"
"6231","1.189151644706726","1.189151644706726","1.189151644706726","0.5587491989135742","0.5587491989135742","0.5587491989135742","","","","0.2727532684803009","0.2727532684803009","0.2727532684803009"
"6232","","","","0.5587491989135742","0.5587491989135742","0.5587491989135742","-0.004730939865112305","-0.004730939865112305","-0.004730939865112305","0.2727532684803009","0.2727532684803009","0.2727532684803009"
"6233","1.189151644706726","1.189151644706726","1.189151644706726","0.5587491989135742","0.5587491989135742","0.5587491989135742","-0.004730939865112305","-0.004730939865112305","-0.004730939865112305","0.2727532684803009","0.2727532684803009","0.2727532684803009"
"6234","1.189151644706726","1.189151644706726","1.189151644706726","0.5587491989135742","0.5587491989135742","0.5587491989135742","-0.004730939865112305","-0.004730939865112305","-0.004730939865112305","0.2727532684803009","0.2727532684803009","0.2727532684803009"
"6235","1.189151644706726","1.189151644706726","1.189151644706726","0.5587491989135742","0.5587491989135742","0.5587491989135742","-0.004730939865112305","-0.004730939865112305","-0.004730939865112305","","",""
"6236","1.0737199783325195","1.0737199783325195","1.0737199783325195","0.5166441202163696","0.5166441202163696","0.5166441202163696","-0.000850193202495575","-0.000850193202495575","-0.000850193202495575","","",""
"6237","","","","0.5166441202163696","0.5166441202163696","0.5166441202163696","-0.000850193202495575","-0.000850193202495575","-0.000850193202495575","0.21477600932121277","0.21477600932121277","0.21477600932121277"
"6238","","","","0.5166441202163696","0.5166441202163696","0.5166441202163696","-0.000850193202495575","-0.000850193202495575","-0.000850193202495575","0.21477600932121277","0.21477600932121277","0.21477600932121277"
"6239","1.0737199783325195","1.0737199783325195","1.0737199783325195","0.5166441202163696","0.5166441202163696","0.5166441202163696","","","","0.21477600932121277","0.21477600932121277","0.21477600932121277"
"6240","1.0737199783325195","1.0737199783325195","1.0737199783325195","","","","-0.000850193202495575","-0.000850193202495575","-0.000850193202495575","0.21477600932121277","0.21477600932121277","0.21477600932121277"
"6241","","","","0.5276134014129639","0.5276134014129639","0.5276134014129639","-0.010253973305225372","-0.010253973305225372","-0.010253973305225372","0.3683115243911743","0.3683115243911743","0.3683115243911743"
"6242","","","","0.5276134014129639","0.5276134014129639","0.5276134014129639","-0.010253973305225372","-0.010253973305225372","-0.010253973305225372","0.3683115243911743","0.3683115243911743","0.3683115243911743"
"6243","","","","0.5276134014129639","0.5276134014129639","0.5276134014129639","-0.010253973305225372","-0.010253973305225372","-0.010253973305225372","0.3683115243911743","0.3683115243911743","0.3683115243911743"
"6244","2.354844093322754","2.354844093322754","2.354844093322754","","","","-0.010253973305225372","-0.010253973305225372","-0.010253973305225372","0.3683115243911743","0.3683115243911743","0.3683115243911743"
"6245","2.354844093322754","2.354844093322754","2.354844093322754","0.5276134014129639","0.5276134014129639","0.5276134014129639","-0.010253973305225372","-0.010253973305225372","-0.010253973305225372","0.3683115243911743","0.3683115243911743","0.3683115243911743"
"6246","","","","0.5324467420578003","0.5324467420578003","0.5324467420578003","0.01501452922821045","0.01501452922821045","0.01501452922821045","0.2031823843717575","0.2031823843717575","0.2031823843717575"
"6247","1.0048768520355225","1.0048768520355225","1.0048768520355225","0.5324467420578003","0.5324467420578003","0.5324467420578003","","","","0.2031823843717575","0.2031823843717575","0.2031823843717575"
"6248","","","","0.5324467420578003","0.5324467420578003","0.5324467420578003","0.01501452922821045","0.01501452922821045","0.01501452922821045","0.2031823843717575","0.2031823843717575","0.2031823843717575"
